H3K27me3;272.981;249.249;257
H3K27me3;591.294;248.347;17
H3K27me3;725.667;590.289;15
H3K27me3;677.407;297.253;27
H3K27me3;619.154;322.928;26
H3K27me3;720.263;630.297;19
H3K27me3;555.374;392.587;479
H3K27me3;670.881;382.413;385
H3K27me3;615.78;396.466;132
H3K27me3;776.667;925.9;30
H3K27me3;692.038;570.162;183
H3K27me3;676.959;440.381;2226
H3K27me3;746.93;693.412;158
H3K27me3;504.878;326.999;17602
H3K27me3;432.482;256.155;11572
H3K27me3;629.799;379.166;578
H3K27me3;760.331;448.031;2028
H3K36me3;496.198;374.674;63590
H3K36me3;354.042;250.328;5652
H3K36me3;169.169;144.944;6186
H3K36me3;816.067;445.549;1188
H3K36me3;728.81;396.842;609
H3K36me3;838.031;583.515;12558
H3K36me3;646.528;423.693;3852
H3K36me3;428.554;341.47;40836
H3K36me3;396.687;291.084;32799
H3K36me3;344.059;237.463;26083
H3K36me3;333.267;210.586;5341
H3K36me3;599.208;433.955;341
H3K36me3;301.979;219.832;670
H3K36me3;514.413;328.973;6269
H3K36me3;409.536;240.24;3878
H3K36me3;766.472;494.035;498
H3K36me3;718.582;678.633;110
H3K36me3;705.518;518.442;257
H3K36me3;849.085;598.255;539
H3K4me1;237.181;103.164;47361
H3K4me1;196.231;70.7189;5002
H3K4me1;245.336;111.7;41153
H3K4me1;246.397;112.122;48050
H3K4me1;236.447;102.946;40952
H3K4me1;191.018;81.0393;1541
H3K4me1;202.618;69.6274;10207
H3K4me1;193.952;69.2066;4141
H3K4me1;223.392;88.3227;25814
H3K4me1;231.539;96.6143;36101
H3K4me1;267.928;138.441;83365
H3K4me1;183.341;76.8661;630
H3K4me1;194.408;63.8296;10737
H3K4me1;195.794;64.2424;1517
H3K4me1;296.412;166.602;124201
H3K4me1;215.274;89.3808;10052
H3K4me1;253.774;119.052;62647
H3K4me1;239.344;107.811;56732
H3K4me1;231.519;101.196;51588
H3K4me1;191.715;67.1426;4136
H3K4me1;188.746;62.7237;2750
H3K4me1;200.322;95.8447;236
H3K4me1;182.95;58.7336;1330
H3K4me1;183.593;59.9557;1942
H3K4me1;246.612;173.693;196
H3K4me1;305.844;162.999;72976
H3K4me1;309.553;165.833;77017
H3K4me1;228.713;96.2371;23029
H3K4me1;253.1;117.953;32877
H3K4me1;268.362;132.177;41100
H3K4me1;237.45;103.255;31908
H3K4me1;291.551;151.914;45311
H3K4me1;225.465;89.0752;25368
H3K4me1;216.023;86.5244;22472
H3K4me1;315.828;179.902;24618
H3K4me1;209.211;79.9939;24792
H3K4me2;465.334;319.93;50045
H3K4me2;484.152;329.691;40062
H3K4me2;306.32;180.334;40019
H3K4me2;349.689;248.163;65870
H3K4me2;372.512;240.554;37188
H3K4me2;370.488;241.611;44259
H3K4me2;323.598;195.518;37342
H3K4me2;320.507;200.296;49507
H3K4me2;368.245;228.862;34103
H3K4me2;287.048;157.014;41324
H3K4me2;199.537;69.5186;11024
H3K4me2;298.318;150.486;29133
H3K4me2;307.098;168.205;41117
H3K4me3;320.03;156.198;11557
H3K4me3;405.097;234.605;18823
H3K4me3;469.538;281.289;20791
H3K4me3;213.846;90.7408;3528
H3K4me3;223.48;94.7263;6155
H3K4me3;518.411;327.557;23277
H3K4me3;578.973;377.606;23300
H3K4me3;556.645;358.765;24675
H3K4me3;300.084;156.328;19384
H3K4me3;260.1;120.894;14758
H3K4me3;346.538;176.873;16423
H3K4me3;257.382;109.278;10201
H3K4me3;294.829;135.805;14082
H3K4me3;472.842;321.283;28239
H3K4me3;399.925;234.362;18761
H3K4me3;411.907;273.545;39510
H3K4me3;688.725;505.096;30605
H3K4me3;369.184;203.256;17652
H3K4me3;525.699;364.866;33107
H3K4me3;639.044;463.185;43386
H3K4me3;302.48;162.492;15564
H3K4me3;276.947;131.917;11829
H3K4me3;633.853;448.494;32116
H3K4me3;564.083;391.509;54932
H3K4me3;204.554;67.1473;3067
H3K4me3;513.716;324.785;32326
H3K4me3;695.242;373.344;18878
H3K4me3;685.68;371.625;19960
H3K4me3;696.061;359.925;18667
H3K4me3;657.48;355.561;20147
H3K4me3;352.754;213.209;35650
H3K4me3;557.515;412.618;34895
H3K4me3;510.379;362.099;31611
H3K4me3;488.499;335.2;38078
H3K4me3;457.347;311.578;39114
H3K4me3;462.076;266.539;24050
H3K4me3;299.464;166.557;34463
H3K4me3;300.085;167.549;36196
H3K4me3;239.884;91.142;27132
H3K4me3;195.319;69.5846;5284
H3K4me3;239.552;108.261;18254
H3K4me3;389.294;247.057;37305
H3K4me3;397.936;252.417;37745
H3K4me3;242.247;110.233;17158
H3K4me3;284.497;142.498;13205
H3K4me3;278.341;131.629;11996
H3K4me3;448.232;292.642;27305
H3K4me3;510.128;334.275;26692
H3K4me3;398.68;259.346;30383
H3K4me3;360.569;221.83;27114
H3K4me3;344.258;209.029;29599
H3K4me3;196.352;65.4087;13608
H3K4me3;497.014;322.349;28356
H3K4me3;345.672;258.195;14222
H3K4me3;322.141;201.862;7848
H3K4me3;616.779;394.093;27336
H3K4me3;584.818;359.827;26558
H3K4me3;352.724;203.531;19444
H3K4me3;311.108;183.694;26447
H3K4me3;305.513;177.882;25368
H3K4me3;313.541;175.798;27085
H3K4me3;302.679;166.059;25184
H3K4me3;255.83;116.673;19706
H3K4me3;357.225;220.309;21870
H3K4me3;236.815;108.98;15034
H3K4me3;192.941;62.5956;4927
H3K4me3;299.883;168.216;21512
H3K4me3;206.346;77.0532;9628
H3K4me3;387.043;227.719;31425
H3K4me3;234.322;102.658;13396
H3K4me3;219.668;92.7445;12679
H3K4me3;181.028;55.2186;6323
H3K4me3;399.976;222.157;24495
H3K4me3;333.253;175.73;16843
H3K4me3;500.977;316.789;25526
H3K4me3;351.876;203.982;21685
H3K79me2;330.836;250.052;14778
H3K79me2;298.027;187.793;9656
H3K79me2;257.49;144.302;7590
H3K79me2;239.2;118.718;4331
H3K79me2;222.259;90.7646;2474
H3K79me2;212.944;81.1581;2031
H3K79me2;207.271;98.0152;594
H3K79me2;212.293;99.7237;706
H3K9ac;282.502;148.749;21968
H3K9ac;199.992;69.9938;7790
H3K9ac;284.534;141.369;9230
H3K9ac;315.68;166.651;11821
H3K9ac;285.951;147.29;15854
H3K9ac;304.825;167.423;18634
H3K9ac;236.831;103.687;7337
H3K9ac;396.142;258.709;44297
H3K9ac;242.595;107.792;11248
H3K9ac;233.223;95.3584;9637
H3K9me3;707.484;440.674;22432
H3K9me3;502.581;349.01;757
H3K9me3;435.902;268.33;24470
H3K9me3;325.473;255.127;1111
H3K9me3;382.421;233.93;10917
H3K9me3;397.069;269.707;1836
H3K9me3;377.282;312.896;618
H3K9me3;509.086;348.076;3011
H3K9me3;741.917;634.814;48
H3K9me3;195.288;97.3536;1737
H3K9me3;516.776;355.578;5785
H3K9me3;419.372;294.634;5037
H3K9me3;719.227;577.463;75
H3K9me3;831.907;763.323;118
H3K9me3;798.185;765.89;157
H3K9me3;855.971;794.588;208
H4K12ac;180.711;57.003;975
H4K12ac;258.465;119.68;23542
H4K16ac;198.436;80.8461;592
H4K16ac;244.9;107.523;8090
H4K20me3;244.254;145.939;63
H4K5ac;249.032;111.656;18876
H4K5ac;255.766;116.63;25035
H4K8ac;281.645;141.752;30817
H4K8ac;275.018;137.192;32698
H4K8ac;291.639;164.238;56731
H4K8ac;307.915;176.09;55049
H3K9me3;551;384.473;30295
H3K9me3;325.917;283.943;1585
H4ac;287.971;151.17;12217
H4ac;232.352;108.747;5598
H4ac;245.846;124.05;3859
H4ac;300.605;152.459;14207
H3K4me3;686.212;472.485;36115
H3K4me3;668.031;464.2;37365
H3K4me3;724.99;484.279;31386
H3K4me3;707.821;472.461;31207
H3;323.62;244.12;205
H3;313.089;224.324;203
H3;326.212;247.121;203
H3;313.486;229.214;214
H3;312.713;240.941;209
H3;316.705;235.988;200
H3;308.164;228.692;207
H3;310.774;237.073;199
H3ac;496.234;349.022;34913
H3ac;491.418;340.981;32615
H3ac;493.127;335.264;28952
H3ac;450.518;294.316;26087
H4K12ac;311.637;161.786;26408
H4K12ac;327.592;182.523;30826
H4K12ac;341.261;191.687;27466
H4K12ac;307.201;165.229;16889
H4K5ac;358.445;200.614;52104
H4K5ac;375.377;221.68;64952
H4K5ac;352.9;199.905;49887
H4K5ac;315.298;167.157;28597
H4K8ac;249.087;113.52;10032
H4K8ac;293.791;150.794;20555
H4K8ac;251.373;119.358;7018
H4K8ac;263.076;217.837;503
H3K27me3;668.283;552.576;106
H3K27me3;592.508;505.695;130
H3K9ac;205.99;85.5212;1166
H3K9ac;203.799;78.0683;1700
H3K9ac;207.763;79.6094;2142
H3K27me3;728.049;542.848;12180
H3K4me1;230.892;101.599;29562
H3K4me3;434.947;264.785;26885
H3K27me3;644.003;456.519;9540
H3K4me1;257.01;127.84;46269
H3K4me3;428.804;260.598;27841
H3K36me3;794.052;549.743;5902
H3K27me3;829.802;796.055;101
H3K4me3;700.806;514.9;33044
H3K4me2;425.135;293.354;42714
H3K4me3;302.447;151.946;10906
H3K4me3;456.086;278.512;24269
H3K27me3;651.428;491.218;332
H3K4me3;406.818;248.933;30050
H3K27me3;378.043;307.028;530
H3K4me3;356.675;197.997;24011
H3K27me3;713.45;616.821;60
H3K4me3;412.007;259.802;39360
H3K27me3;638.813;591.322;150
H3K4me3;411.815;240.128;19216
H3K27me3;615.632;447.931;209
H3K4me3;499.229;288.305;19530
H3K27me3;634.265;480.59;151
H3K27me3;722.594;543.769;11213
H3K27me3;201.408;248.466;635
H3K4me3;194.295;87.2765;2219
H3K4me3;193.343;91.0275;2541
H3K9ac;210.266;96.4029;1586
H3K9ac;200.955;84.9507;1838
H3K27me3;975.678;790.8;87
H3K27me3;950.661;771.578;109
H3K4me3;203.762;114.574;1164
H3K4me3;319.634;249.127;172
H3K9ac;234.994;160.778;180
H3K9ac;221.951;96.7825;6025
H3K4me3;353.556;200.289;24397
H3K4me3;354.677;186.07;18576
H3K4me3;506.409;321.449;29426
H3K27me3;739.501;572.41;11491
H3K9ac;357.183;182.25;14607
H3K36me3;710.429;525.163;17232
H3K4me3;532.135;363.438;35118
H3K27me3;468.767;359.101;476
H3K9ac;223.313;92.5874;4807
H3K36me3;594.539;412.356;9984
H3K4me3;580.862;409.284;34270
H3K27me3;545.805;374.488;519
H3K9ac;282.059;140.056;9943
H3K36me3;778.956;572.136;22782
H3K4me3;458.722;306.772;30596
Histone Lysine Acetylation;245.758;122.799;7396
Histone Lysine Crotonylation;376.205;258.92;82313
Histone Lysine Acetylation;222.602;125.564;1166
Histone Lysine Crotonylation;283.735;160.106;57049
H2Aub1;243.482;119.244;2323
H3K36me3;367.273;233.37;7325
H3K4me3;411.907;273.545;39510
H3K9me3;377.282;312.896;618
H3K27me3;652.3;450.717;5150
H3K9me3;397.069;269.707;1836
H3K27me3;809.584;534.055;3929
H3K79me2;312.049;233.346;163
H3K79me2;216.356;92.771;22022
H3K27me3;469.654;351.306;254
H3K4me3;324.421;167.416;20984
H3K9me3;599.557;494.774;122
H3K9ac;342.766;194.865;21555
H3K9ac;351.338;204.249;22956
H3K9ac;336.012;194.676;22647
H3K9ac;350.033;204.753;23140
H3K27me3;475.088;388.692;10472
H3K27me3;561.599;298.064;1218
H3K4me3;332.811;199.812;29626
H3K36me3;297.734;200.234;2251
H3K4me3;338.245;198.353;22105
H3K36me3;332.105;214.957;9349
H3K4me3;216.326;89.9658;20619
H3K36me3;819.388;646.877;35293
H3K27me3;964.838;650.793;6783
H3K4me3;514.539;312.885;30566
H3K27me3;1230.41;822.648;8806
H3K4me3;538.153;328.838;31081
H3;222.514;135.648;212
H3;274.398;210.083;93
H3;293.826;216.162;69
H3;272.009;202.064;109
H3K27me3;809.584;534.055;3929
H3K4me3;573.918;409.288;35164
H3K4me3;557.545;381.411;31082
H3K27me3;126.353;143.102;334
H3K27me3;437.284;404.747;218
H3K36me3;319.222;251.317;1857
H3K36me3;308.952;273.206;1014
H3K27me3;935.597;598.534;6357
H3K4me1;206.667;72.6942;23817
H3K4me2;349.689;248.163;65870
H3K4me1;222.03;90.8783;45834
H3K27me3;767.412;402.803;1533
H3K27me3;754.351;402.078;1391
H3K27me3;730.287;426.905;2292
H3K4me2;349.689;248.163;65870
H3K27me3;1083.81;585.379;2812
H3K27me3;937.921;497.176;1802
H3K27me3;956.592;575.796;2569
H3K4me2;421.75;287.055;52118
H3K27me3;632.985;413.863;391
H3K27me3;690.094;390.934;752
H3K27me3;379.217;330.579;549
H3K4me2;306.32;180.334;40019
H3K4me1;192.984;109.395;1064
H3K4me1;206.872;132.332;689
H3K4me1;192.236;99.0811;1227
H3K27ac;295.932;166.966;38833
H3K27ac;284.506;146.213;32913
H3K4me1;276.532;140.766;72067
H3K4me1;293.817;158.47;80015
H3K27ac;282.203;143.66;32549
H3K27ac;277.795;141.424;29962
H3K4me1;269.778;134.536;68421
H3K4me1;292.4;157.691;81006
H2A;187.304;72.3914;2424
H2A;191.349;73.4246;2203
H3K4me3;507.858;361.005;70244
H3K27me3;270.013;171.549;1799
H3K4me3;468.338;335.114;72714
H3K27me3;271.717;202.806;742
H3K4me3;495.105;356.106;58307
H3K27me3;355.027;237.243;17804
H3K4me3;432.137;305.354;58822
H3K27me3;295.25;177.14;5728
H3K4me3;497.681;361.556;63633
H3K27me3;334.646;211.851;18874
H3K4me3;421.089;277.103;43417
H3K27me3;398.407;269.777;8055
H3K4me3;575.534;360.234;23797
H3K4me3;210.238;79.9954;10047
H3K27me3;1015.91;642.267;21238
H3K27me3;586.72;302.868;25
H3R2me2sK4me3;416.648;262.513;20005
H3K27me3;965.415;678.201;11320
H3K27me3;673.118;423.759;16195
H3K4me3;501.886;336.209;39361
H3K4me3;510.185;343.7;38308
H3K27ac;336.2;208.074;60602
H3K27ac;333.08;205.766;51124
H3K4me3;407.558;254.803;31397
H3K36me3;657.417;393.319;3123
H3K4me3;422.764;261.146;28569
H3K36me3;331.694;235.353;4419
H3K4me3;447.264;321.037;57188
H3K27me3;641.519;508.396;239
H3K36me3;944.446;561.418;19572
H3K36me3;965.423;588.311;20589
H3K4me3;285.692;179.026;41069
H3K4me3;289.281;177.435;38139
H3K27me3;685.008;563.897;21330
H3K27me3;690.979;574.832;9656
H3K27me3;626.855;473.908;14944
H3K27me3;545.049;392.708;2422
H3K27me3;549.662;581.103;216
H2A1;253.224;152.607;504
H2Bub;224.424;121.226;472
H2Bub;212.197;104.468;553
H2Bub;218.939;124.071;379
H2Bub;285.833;197.036;138
H2Bub;268.828;201.333;174
H2Bub;277.387;199.866;160
H3K9me2;259.627;169.584;233
H3K9me2;237.614;147.692;591
H3K9me2;279.582;178.067;153
H3K9me2;231.353;147.542;801
H3K9me2;266.238;178.786;202
H3K9me2;284.906;216;180
H3K9me2;272.683;190.185;186
H3K9me2;231.338;140.037;982
H3K9me2;220.7;126.282;1251
H3K9me2;222.357;135.833;1145
H3K36me3;700.948;532.618;17623
H3K9ac;812.464;545.441;26420
H3K9ac;309.768;157.053;11893
H3K9me2;263.534;178.701;283
H3K9me2;229.361;150.814;711
H3K36me3;728.264;559.07;18790
H3K9ac;824.881;562.001;26122
H3K9ac;448.36;250.915;18014
H3K9me2;225.387;138.418;693
H3K9me2;216.432;122.335;1214
H3K36me3;733.065;550.802;13714
H3K9ac;767.625;544.261;29596
H3K9ac;370.194;210.807;19227
H3K9me2;221.468;111.933;3896
H3K9me2;225.756;112.452;7215
H3K36me3;724.469;548.691;15261
H3K9ac;810.155;555.643;25665
H3K9ac;407.725;220.871;17090
H3K9me2;271.823;141.83;79
H3K9me2;234.412;131.32;2624
H3K4me3;749.443;501.72;32777
H3K9me2;193.12;79.0771;4936
H3K9me2;192.916;86.9831;2726
H3K9me2;193.206;72.5238;7673
H3K9me2;192.047;72.7596;7889
H3K9me2;194.298;69.4875;9781
H3K9me2;192.74;66.875;9337
H3K9me2;192.02;68.6736;9367
H3K9me2;193.954;72.0889;8140
H3K9me2;221.546;88.8979;53982
H3K9me2;213.281;83.2254;30764
H3K9me2;228.9;94.9918;87399
H3K9me2;234.886;99.9007;50034
H3K27me3;635.351;512.353;9912
H3K27me3;590.471;477.622;12765
H4K16ac;274.597;183.402;191
H4K16ac;282.368;207.806;163
H3K27ac;321.159;178.703;15340
H3K27me3;303.431;349.857;160
H3K36me3;981.248;636.334;12149
H3K4me1;303.057;217.186;88
H3K4me2;359.985;220.444;42556
H3K4me3;521.158;293.855;18043
H3K27ac;319.36;169.776;14371
H3K27me3;969.554;584.44;2187
H3K36me3;899.07;569.093;2200
H3K4me1;201.483;79.8021;1634
H3K4me2;603.892;369.606;39318
H3K4me3;437.858;231.139;14914
H3K9me3;250.774;290.621;557
H3K27ac;283.156;141.341;9817
H3K27me3;1025.77;610.841;2773
H3K36me3;768.433;536.565;351
H3K4me1;216.352;79.937;7640
H3K4me2;632.504;385.856;37355
H3K4me3;547.214;304.605;19709
H3K4me3;579.925;392.634;29533
H3K36me3;640.7;457.973;4746
H3K27me3;732.301;647.639;83
H3K36me3;597.364;608.81;118
H3K4me1;264.24;128.925;69424
H3K4me2;320.454;177.847;43812
H3K4me2;312.552;172.732;44957
H3K4me2;309.31;169.678;43258
H3K4me2;309.258;169.491;43630
H3K4me3;396.238;237.226;27254
H3K4me3;396.274;239.068;27419
H3K4me3;379.388;223.77;26996
H3K4me3;378.235;222.226;26983
H3K9ac;316.379;162.221;20967
H3K9ac;311.674;159.178;21163
H3K9ac;289.266;140.587;17537
H3K9ac;287.086;138.844;17027
H3K27me3;620.7;425.062;330
H3K27me3;612.933;389.704;1635
H3K27me3;630.685;394.294;1687
H3K27me3;775.234;474.386;4155
H3K27me3;743.161;471.769;4443
H3K4me2;301.099;148.934;28179
H3K4me2;318.126;162.353;30629
H3K4me3;328.981;169.676;20436
H3K4me3;339.668;181.868;22181
H3K4me3;328.928;172.903;20415
H3K4me3;328.554;170.884;19444
H3K4me3;321.353;163.02;18722
H3K9ac;193.276;81.9948;199
H3K9ac;201.679;73.2397;2177
H3K9ac;208.308;74.5974;2504
H3K9ac;208.138;75.9601;3028
H3K9ac;244.198;102.494;8130
H3K27me3;843.308;741.311;26
H3K27me3;575.951;399.036;370
H3K4me3;359.13;183.68;18841
H3K4me3;634.672;377.048;24617
H3K4me3;567.053;331.444;24711
H3K27ac;322.531;196.336;56953
H3K27ac;214.338;78.1073;6297
H3K4me2;405.081;309.3;74559
H3K4me2;205.399;73.9211;7946
H3K27me3;831.111;674.067;27
H3K4me3;271.245;178.329;49
H3K27me3;624.071;263.035;14
H3K4me3;578.206;356.01;25096
H3K27me3;884.667;741.729;27
H3K4me1;206.034;120.55;208
H3K27me3;819.606;974.777;127
H3K4me3;221.706;92.003;4689
H3K27me3;201.102;359.212;245
H3K4me3;193.645;68.7453;1093
H3K27me3;635.182;319.98;22
H3K4me3;441.507;267.988;17972
H3K27me3;469.822;280.513;399
H3K4me3;323.494;267.226;168
H3K27me3;456.969;248.134;849
H3K4me3;261.36;158.704;50
H3K4me3;222.157;88.3852;4358
H3K4me3;517.993;301.749;21393
H3K4me3;207.78;77.3035;3305
H3K4me3;432.201;238.138;14310
H3K27me3;929.471;771.182;17
H3K27me3;887.257;538.823;9209
H3K27me3;807.27;480.882;7692
H3K27me3;679.267;333.834;15
H3K36me3;890.26;581.949;14236
H3K36me3;877.052;594.363;10490
H3K36me3;571.474;279.901;19
H3K36me3;980.39;710.263;16924
H3K27me3;744.412;446.255;17
H3K27me3;711.077;404.999;5941
H3K9me3;814.5;651.34;32
H3K9me3;144.377;193.935;578
H3K9me3;855.115;680.087;26
H3K9me3;647.681;407.482;12086
H3ac;486.848;298.793;21975
H3ac;172.294;50.772;126
H3ac;479.679;305.246;23644
H3ac;451.888;282.459;24281
H3ac;473.905;321.53;26453
H3ac;453.577;270.542;19731
H3ac;409.95;266.736;27356
H3ac;331.193;217.094;28676
H3ac;340.47;187.12;19998
H3K4me2;372.774;240.134;53691
H3K4me2;361.847;228.693;61692
H3K4me2;173.887;61.6704;133
H3K4me2;259.858;126.204;16921
H3K4me2;303.566;175.29;28231
H3K4me2;364.867;215.667;28275
H3K4me2;195.902;110.535;82
H3K4me2;445.099;296.805;43667
H3K4me2;173.318;70.1708;148
H3K27me3;663.168;477.738;7414
H3K27me3;410.6;351.093;20625
H3K27me3;371.24;287.814;7328
H3K27me3;224.103;186.831;10444
H3K27me3;529.783;397.109;11594
H3K27me3;312.122;239.828;3286
H3K27me3;556.671;424.16;10631
H3K27me3;495.249;358.95;6845
H3K27me3;392.342;366.995;18928
H3K9me3;461.261;458.575;111
H3K9me3;444.245;427.955;155
H3K9me3;384.159;282.694;157
H3K9me3;363.517;197.946;116
H3K4me1;361.414;221.435;98462
H3K4me1;281.474;132.35;19
H3K4me1;360.255;236.232;99001
H3K4me1;377.936;247.696;95022
H3K27ac;672.764;492.279;49504
H3K27ac;198.249;65.89;1074
H3K27ac;300.756;165.854;17598
H3K27ac;184.783;69.4355;226
H4ac;471.089;331.185;62166
H4ac;281.056;186.352;18
H4ac;455.001;330.843;66333
H4ac;229.697;124.112;33
H4ac;296.548;224.208;301
H4ac;283.19;176.086;21
H3K4me3;229.056;85.8589;6783
