H3K27me3;3.75942;1.55368;12588
H3K27me3;3.68898;1.50815;7300
H3K27me3;9.91562;6.7946;18
H3K4me1;6.75784;2.53785;20467
H3K4me1;6.5574;2.36838;16532
H3K4me1;6.83874;2.65616;13548
H3K4me1;6.28417;2.50434;7938
H3K4me3;9.24058;4.82644;12926
H3K4me3;9.65188;5.05821;14809
H3K4me3;7.31624;3.32983;2790
H3K4me3;6.81864;4.01394;1971
H3K27ac;15.4131;14.2926;25509
H3K27ac;17.9034;18.1223;33690
H3K27ac;19.3772;20.4587;33855
H3K27ac;15.9307;14.2382;25196
H3K27me3;11.4578;13.8663;185
H3K27me3;10.745;13.9288;189
H3K27me3;9.32386;11.7694;240
H3K27me3;12.0673;13.5977;83
H3K36me3;10.8876;13.792;84
H3K36me3;4.82882;6.66143;537
H3K36me3;10.3894;12.2849;76
H3K36me3;9.0402;12.5896;111
H3K4me1;12.0594;17.946;419
H3K4me1;18.7837;15.6298;38
H3K4me1;7.39581;11.9932;945
H3K4me1;5.0975;4.205;10475
H3K4me2;7.52186;4.52848;26023
H3K4me2;6.62866;3.65868;25111
H3K4me2;8.08782;4.55726;35499
H3K4me2;7.92991;4.29968;42060
H3K4me3;20.7521;13.5508;21595
H3K4me3;19.8767;13.3742;24009
H3K4me3;21.2205;13.6924;22254
H3K4me3;15.0838;9.32961;22862
H3K9ac;7.0468;3.16206;8496
H3K9ac;6.83696;3.60214;5820
H3K9ac;7.03971;3.15232;8481
H3K18ac;8.23508;6.7011;3653
H3K18ac;6.91903;3.66664;13652
H3K27me3;5.66429;7.52558;132
H3K27me3;3.13793;2.93064;1476
H3K36me3;3.23842;3.17167;2490
H3K36me3;4.54481;6.48944;645
H3K4me1;5.38921;2.38799;28753
H3K4me1;4.99899;3.51665;6383
H3K4me2;12.2961;7.18517;48029
H3K4me2;11.3734;6.07775;36190
H3K4me3;14.7878;9.17654;33301
H3K4me3;19.1557;13.2825;39032
H3K9ac;9.22042;6.65455;6315
H3K9ac;9.9327;5.72632;8957
H4K12ac;9.54209;9.18234;3350
H4K12ac;25.3667;25.4797;131
H3K36me3;5.47567;7.65967;229
H3.1;34.6654;34.9788;117
H3K27me3;5.72266;5.80108;95
H3K4me3;15.4937;8.83256;26615
H3.2;28.2332;24.1754;90
H3K36me3;9.02759;11.7481;80
H3.2;30.3137;30.1094;108
H3K36me3;8.65699;10.3188;86
H3K4me1;8.29054;11.4112;257
H3.3;9.57633;11.7863;318
H3K4me3;15.8361;9.35481;28016
H3.3;11.1796;14.0801;423
H3K4me1;14.7915;21.3173;210
H3K36me3;9.02239;12.1796;79
H3.3;12.7608;17.6628;731
H3K27me3;4.77148;5.99801;719
H3K27me3;4.6655;3.602;1724
H3K4me3;36.1099;38.5956;63558
H3K36me3;5.88508;8.02949;169
H3.3;12.4464;21.7806;824
H3K27me3;3.38521;3.58155;3018
H3K27me3;4.18681;2.22043;12820
H3K4me1;7.70477;5.44299;42212
H3K4me1;10.7402;6.12598;73484
H3K4me3;69.0749;62.2509;18821
H3K4me3;56.6629;64.1914;32499
H3K9me3;4.32258;4.95033;9526
H3K9me3;4.53327;3.03141;84663
H3K27me3;3.37237;1.89378;53933
H3K27me3;5.63088;7.83377;340
H3K4me1;16.8458;13.7425;208749
H3K4me1;6.36142;4.10235;8291
H3K4me3;22.3211;30.4115;43282
H3K4me3;41.4582;38.8549;24476
H3K9me3;4.24405;2.81132;73758
H3K9me3;4.21491;5.08418;7068
H3K27me3;11.0965;12.3242;91
H3ac;14.323;10.5218;19135
H3K9ac;17.0593;16.3122;33084
H3K27me3;10.1082;11.8429;128
H3K27me3;7.71839;9.94401;79
H2A;14.0155;10.5631;140
H3K27me3;4.75726;5.25383;112
H3K27me3;4.54987;5.23183;133
H3K4me3;9.07813;4.48952;20690
H3K4me3;8.39605;3.9212;23526
H3K9ac;7.42201;3.40969;10285
H3K27me3;3.51687;4.54202;3918
H3K4me3;12.0385;7.2898;20428
H3ac;11.502;9.4931;38098
H3;25.949;29.2689;167
H3K27ac;20.8294;22.446;42890
H3K27ac;15.1466;13.8881;44809
H3K36me3;4.29349;2.95102;1780
H3K36me3;4.9607;3.35951;220
H3K4me1;5.16257;4.23258;8150
H3K4me1;8.60995;13.0248;13141
H3K4me1;6.36516;7.27974;10362
H3K4me1;6.82521;8.47027;3220
H3K4me2;21.3563;14.613;25
H3K4me3;15.6773;9.96568;16862
H3K4me3;14.8187;9.837;31040
H3K4me3;13.9699;8.90477;29758
H3K4me3;12.0622;7.26174;26782
H3K4me3;6.64663;2.63431;9405
H3K79me2;8.57847;4.62259;5000
H3K79me2;6.22428;2.80836;451
H3K9me3;4.13243;2.69366;5365
H3K9me3;3.79282;3.02645;5092
H3K9me3;5.30694;7.08883;479
H3K9me3;6.49161;8.89197;250
H3K9me3;4.1777;4.73892;1197
H3K9me3;4.33794;5.33634;834
H3K9me3;3.56323;2.59622;3619
H4K20me3;7.19267;5.27949;10199
H3K27me3;10.6597;12.6069;148
H3K27me3;11.2527;12.3854;62
H3K27me3;11.4496;14.1874;59
H3K4me3;7.09855;4.03385;7531
H3K4me3;9.34152;4.92121;11117
H3K4me3;11.325;6.38486;14012
H2A;16.6405;12.6841;116
H2A1;16.474;15.1905;45
H2BK5ac;24.793;21.2619;43138
H2BK5ac;25.6274;22.0201;44337
H3;11.4041;15.7751;671
H3;12.7587;18.437;603
H3;27.2185;29.3505;90
H3;25.4792;24.4123;132
H3K36me3;10.4295;13.9337;64
H3.2;26.9671;28.228;108
H3.3;6.82585;5.57662;3214
H3.3;7.46641;7.68609;1964
H3K36me3;9.3667;11.3716;73
H3K4me1;7.63547;9.58138;297
H3.3;10.2109;11.2065;426
H3K4me1;4.77171;4.46022;3169
H3K36me3;7.91642;11.0843;86
H3.3;16.3722;20.9557;283
H3ac;11.5906;7.05271;23037
H3K27ac;24.7148;32.0741;28267
H3K27ac;13.5427;10.2224;38387
H3K27ac;23.5879;21.2348;32421
H3K27ac;20.8461;18.0426;46798
H3K27me3;3.80226;3.54733;6630
H3K27me3;4.1154;4.0767;5891
H3K27me3;3.45747;3.79525;6062
H3K27me3;7.24328;8.81849;238
H3K27me3;3.78774;4.61256;947
H3K27me3;3.85124;5.86052;2477
H3K27me3;11.0613;9.48668;15
H3K27me3;3.88245;2.53242;3326
H3K27me3;8.16376;9.88361;163
H3K27me3;4.50716;6.20165;694
H3K27me3;4.76531;2.94297;5403
H3K27me3;6.53275;9.54404;549
H3K27me3;4.52446;6.82492;752
H3K27me3;4.66688;7.17945;674
H3K27me3;3.67009;2.2168;6357
H3K27me3;3.42121;2.54829;1391
H3K27me3;3.46848;2.61803;1533
H3K27me3;3.57015;4.76147;3622
H3K27me3;4.07219;3.80249;538
H3K27me3;8.30837;10.5314;126
H3K27me3;8.35661;10.618;145
H3K27me3;9.93599;9.83269;128
H3K27me3;9.61737;12.0356;117
H3K27me3;3.60555;3.89043;1016
H3K27me3;6.09838;8.60357;202
H3K27me3;5.50983;4.0157;13927
H3K27me3;6.15748;4.76658;8874
H3K27me3;5.305;4.95188;4110
H3K27me3;4.42722;6.12161;1749
H3K27me3;3.69808;1.59786;11092
H3K27me3;3.60792;1.84662;4467
H3K27me3;6.64137;5.23084;77
H3K27me3;6.20285;6.30892;257
H3K27me3;8.338;6.20054;17
H3K27me3;8.94843;5.93245;15
H3K27me3;10.0356;6.77273;27
H3K27me3;10.3008;6.95829;26
H3K27me3;7.97483;5.29714;19
H3K27me3;4.45032;2.54164;479
H3K27me3;4.14033;2.95191;385
H3K27me3;4.41832;3.11065;132
H3K27me3;8.39934;5.03315;30
H3K27me3;7.54986;8.79068;183
H3K27me3;4.75408;2.66967;2226
H3K27me3;9.51833;12.5505;158
H3K27me3;6.46723;4.67329;17602
H3K27me3;7.10252;5.09065;11572
H3K27me3;4.49537;4.23679;578
H3K27me3;5.33563;3.80823;2028
H3K36me3;3.5747;1.84608;63590
H3K36me3;3.61342;3.88356;5652
H3K36me3;3.74156;4.38968;6186
H3K36me3;3.55911;3.05445;1188
H3K36me3;3.79933;4.44916;609
H3K36me3;3.15971;1.55142;12558
H3K36me3;3.7312;2.12714;3852
H3K36me3;4.77915;2.15657;40836
H3K36me3;4.03432;2.03452;32799
H3K36me3;4.38171;2.25847;26083
H3K36me3;3.42084;1.82498;5341
H3K36me3;3.71976;2.87115;341
H3K36me3;3.53892;2.13653;670
H3K36me3;5.46829;4.0667;6269
H3K36me3;6.58665;4.99609;3878
H3K36me3;4.85556;6.24235;498
H3K36me3;11.2537;14.0075;110
H3K36me3;6.24943;8.88054;257
H3K36me3;6.06854;8.70461;539
H3K4me1;6.35267;3.15586;47361
H3K4me1;6.4213;6.05011;5002
H3K4me1;5.97523;3.14297;41153
H3K4me1;6.14968;3.04845;48050
H3K4me1;5.8445;3.04601;40952
H3K4me1;6.86366;9.89997;1541
H3K4me1;5.12414;3.72334;10207
H3K4me1;5.73484;6.35032;4141
H3K4me1;6.27521;3.604;25814
H3K4me1;6.51101;3.48926;36101
H3K4me1;5.72936;2.38086;83365
H3K4me1;7.53049;9.21601;630
H3K4me1;6.11871;3.55479;10737
H3K4me1;12.728;15.4151;1517
H3K4me1;10.683;7.95882;124201
H3K4me1;8.1299;6.30499;10052
H3K4me1;8.34115;4.56599;62647
H3K4me1;7.64328;3.84038;56732
H3K4me1;6.9769;3.46742;51588
H3K4me1;5.51459;5.74276;4136
H3K4me1;5.97497;6.04602;2750
H3K4me1;10.7288;15.3113;236
H3K4me1;5.88757;6.49758;1330
H3K4me1;5.39657;5.69206;1942
H3K4me1;16.3966;23.8332;196
H3K4me1;7.69735;3.73038;72976
H3K4me1;7.70024;3.63388;77017
H3K4me1;5.68596;2.64808;23029
H3K4me1;6.08264;2.74221;32877
H3K4me1;6.53717;3.12748;41100
H3K4me1;5.70656;2.36171;31908
H3K4me1;6.73701;2.94837;45311
H3K4me1;5.5002;2.71405;25368
H3K4me1;6.43383;2.3179;22472
H3K4me1;12.4561;7.20174;24618
H3K4me1;6.60407;3.41462;24792
H3K4me2;19.4805;16.9251;50045
H3K4me2;20.9945;17.5623;40062
H3K4me2;9.60214;5.66847;40019
H3K4me2;40.8671;37.0887;65870
H3K4me2;8.1164;4.17584;37188
H3K4me2;8.39922;4.63965;44259
H3K4me2;7.69639;3.88173;37342
H3K4me2;8.48111;4.72417;49507
H3K4me2;41.9648;47.3935;34103
